alert_id,cloud_provider,alert_type,severity,status,region,service,account_id,resource_id,user,source_ip,dest_ip,timestamp,detected_by,remediation_action,policy_id,policy_name,compliance_standard,is_automated,mfa_enabled,encryption,port,data_volume_mb,num_resources_affected,num_users_affected,external_sharing,alert_description,tags,escalation_required,acknowledged_by,time_to_remediate_min,geo_country,geo_city,alert_correlation_id,threat_intelligence_source,remediation_sla,user_role,device_type,cloud_account_type,alert_suppression_reason,false_positive_reason,linked_ticket_id,historical_alert_count,anomaly_score,cloud_tagging,alert_source,remediation_status,patch_status,vulnerability_cve_id,data_sensitivity,api_endpoint,cloud_subscription_name,alert_escalation_level,incident_priority,alert_age_minutes,user_department,cloud_billing_account,resource_owner,remediation_owner,alert_notes_comments,alert_update_timestamp,alert_closure_reason
ALERT-102141,Azure,Shadow IT,Critical,False Positive,europe-west2,Blob Storage,090f5b05-58c3-4e35-b9fe-9036242af391,ca615228-3813-4a3f-871e-3f5468f958cd,matthew70@hotmail.com,165.112.43.184,32.229.101.6,1/31/2025 20:13,WIZ AutoFocus,Rotate Keys,POL-4487,Shadow IT Policy,GDPR,TRUE,FALSE,SSL,0,112.72,3,4,FALSE,Alert for Shadow IT detected in Blob Storage on Azure,"pci,gdpr",FALSE,hunternatalie@mills-scott.net,,JP,Tokyo,2cc7bb43-b86f-4a2d-9f20-64cb7dfaf51a,AlienVault,8 hours,Manager,IoT Device,Production,Known benign,Behavior expected,TICK-8789,45,0.43,Env=Prod,Third-Party,In Progress,Not Applicable,CVE-2010-5530,PHI,/updateRecord,Azure-Dev,Tier 1,P1,185,HR,MIJW53118860297304,Caitlyn Hines,Jay Duncan,However production country country scene.,4/23/2025 8:20,Resolved
ALERT-102142,GCP,Suspicious Network Activity,Low,Resolved,europe-west2,Compute Engine,29637135-3cbc-498f-a6a0-9a4d84041974,0068c8a8-701d-43b6-9ff7-d3065ea0625d,robertsdrew@gmail.com,140.146.110.175,179.42.231.224,4/17/2025 23:38,WIZ Vertex FSOAR,None,POL-7151,Suspicious Network Activity Policy,CIS,FALSE,FALSE,None,5432,143.34,1,4,TRUE,Alert for Suspicious Network Activity detected in Compute Engine on GCP,gdpr,TRUE,michelletran@hotmail.com,421,DE,Berlin,d6ad4727-736b-4cf9-9740-aa8963c7b543,AlienVault,24 hours,Developer,Server,Staging,None,None,TICK-3068,14,0.65,Owner=Security,Manual,Pending,Not Applicable,CVE-2019-2730,PII,/getUser,GCP-Test,Tier 2,P2,147,Engineering,CFQR15208329534984,Edward Smith,Mitchell Holden,Control nothing close voice.,4/19/2025 9:45,False Positive
ALERT-102143,Azure,Suspicious Network Activity,High,Open,us-west-2,VM,4ad7dc39-706a-4903-a551-07d61362352a,fb63b734-62a4-4b99-b0bc-479eead20544,kaitlyn81@savage.com,65.218.206.181,210.36.108.108,2/17/2025 15:20,WIZ AutoFocus,Quarantine Resource,POL-4634,Suspicious Network Activity Policy,ISO 27001,FALSE,FALSE,None,5432,160.99,5,2,FALSE,Alert for Suspicious Network Activity detected in VM on Azure,"pci,prod",FALSE,,,DE,Berlin,e6260ee5-9fd4-4a06-87dc-963126fa9430,IBM X-Force,4 hours,Analyst,Workstation,Test,Maintenance,None,TICK-2823,32,0.32,Env=Dev,Automated,In Progress,Unpatched,CVE-2012-3450,PII,,Azure-Dev,Tier 2,P1,658,IT,DIAU69931070244974,Marilyn Hill,Tammy Lee,Institution my see pull book when.,4/22/2025 14:30,Resolved
ALERT-102144,GCP,Insecure Security Group,High,Investigating,asia-east1,IAM,385d617e-641d-4217-8ce0-0e272c26f9dc,f3fc87db-9de9-4b43-967a-7708c50ce104,xhudson@gmail.com,120.144.86.69,194.182.158.83,3/20/2025 22:25,WIZ Blaze,Quarantine Resource,POL-7031,Insecure Security Group Policy,CIS,FALSE,TRUE,TLS,5432,44.2,4,1,FALSE,Alert for Insecure Security Group detected in IAM on GCP,"internal,pci,dev",TRUE,reesejonathan@gmail.com,,IN,Bangalore,1094cd8d-1906-42c2-a51d-983b19e556b6,Internal,4 hours,Manager,IoT Device,Staging,None,Misclassification,TICK-5898,18,0.58,Env=Dev,Third-Party,In Progress,Unpatched,CVE-2020-2150,None,/getUser,AWS-Prod,Tier 3,P2,1193,HR,WBRX32311370095555,David Singleton,Elizabeth Myers,Although one other director.,4/22/2025 17:17,False Positive
ALERT-102145,GCP,Abnormal Billing,Low,Open,asia-east1,Compute Engine,63adb521-cfa9-4ef4-a4bd-112ec03c72d1,3180e7dc-2b7b-4bea-9217-4a526e26cb39,dylandaniel@gmail.com,203.175.163.178,178.90.247.67,3/18/2025 6:22,WIZ Vertex FSOAR,Notify Admin,POL-4637,Abnormal Billing Policy,GDPR,TRUE,FALSE,AES-256,22,472.47,6,1,TRUE,Alert for Abnormal Billing detected in Compute Engine on GCP,"prod,test",TRUE,,,BR,Sao Paulo,def4ea1b-8719-41d7-9438-1c597dd37cdb,AlienVault,8 hours,Manager,Workstation,Test,Maintenance,Misclassification,TICK-8681,19,0.02,Env=Prod,Third-Party,In Progress,Not Applicable,CVE-2021-8425,PII,/downloadReport,Azure-Dev,Tier 2,P3,1249,Security,MPAO87341429683209,Desiree Evans,Martin Green,Painting amount hope they much.,4/19/2025 17:02,Monitoring
ALERT-102146,AWS,Abnormal Billing,Medium,Resolved,australia-southeast1,VPC,775b187a-639d-47d5-8b49-287f02d84313,13f87f08-72f6-406b-8092-46978484610c,nina92@cole.com,191.28.40.236,28.107.91.146,2/19/2025 18:05,WIZ Blaze,Rotate Keys,POL-9439,Abnormal Billing Policy,HIPAA,FALSE,TRUE,SSL,22,300.23,7,1,TRUE,Alert for Abnormal Billing detected in VPC on AWS,"critical,pci",FALSE,dawn35@yahoo.com,878,DE,Berlin,3a30226f-4728-4644-b226-d842443212a3,VirusTotal,72 hours,Intern,Mobile,Production,None,Test system,TICK-3751,1,0.32,Owner=Security,Automated,Pending,Not Applicable,CVE-2022-9273,PHI,/downloadReport,Azure-Dev,Tier 1,P3,790,IT,CCNY67951415273122,Alicia Reynolds,Amanda Bell,Step include skin task.,4/21/2025 2:07,Resolved
ALERT-102147,AWS,Root Account Usage,Medium,Open,eastus2,Lambda,f2b41a82-7060-4791-8058-a575715b54a7,60c4ed65-e127-4728-bf38-bcc16e6fbe52,michellestout@taylor-johnson.com,28.2.179.117,109.112.60.204,4/8/2025 3:20,WIZ Knex Cloud,Revoke Access,POL-4297,Root Account Usage Policy,GDPR,TRUE,FALSE,AES-256,443,107.12,10,5,TRUE,Alert for Root Account Usage detected in Lambda on AWS,"internal,pci",TRUE,,,BR,Sao Paulo,87f32652-cfc2-41bd-a297-cef62f23169b,AlienVault,4 hours,Analyst,Mobile,Production,Maintenance,Misclassification,TICK-3387,2,0.81,Env=Test,Third-Party,Pending,Unpatched,CVE-2016-6387,PCI,,AWS-Prod,Tier 1,P4,120,Finance,HFBU67720870864855,Jacob Thomas,Robert Mcdonald,Place off street protect.,4/24/2025 16:50,Mitigated
ALERT-102148,GCP,Phishing Attempt,Medium,Open,centralus,Compute Engine,a9dccded-6432-4c98-ab29-ea0b2b0f2a92,c8d13b8f-7ece-497a-8b11-94e94c778920,oconnorchloe@gutierrez.info,143.129.242.76,103.182.169.18,4/2/2025 12:07,WIZ Knex Cloud,None,POL-9306,Phishing Attempt Policy,ISO 27001,TRUE,FALSE,SSL,21,74.19,3,5,TRUE,Alert for Phishing Attempt detected in Compute Engine on GCP,"external,prod",TRUE,,,JP,Tokyo,c42aa452-05c2-4e2e-bde3-7658966a49d2,Talos,24 hours,Analyst,Server,Staging,Known benign,None,TICK-6514,31,0.43,Dept=Finance,Manual,In Progress,Unpatched,CVE-2015-8916,PII,,AWS-Prod,Tier 3,P4,478,IT,ULSD89382121212660,Robert Cox,John Fry,Employee tonight believe concern fear.,4/23/2025 7:38,False Positive
ALERT-102149,Azure,Abnormal Billing,High,Open,australia-southeast1,NSG,16a5b7ab-da56-4b36-b449-57fbc464e8f5,ac30ab3d-14f5-4cf1-8a4f-103e32a31a6c,cameroncollier@yahoo.com,183.54.239.163,189.127.116.214,4/14/2025 3:42,WIZ Knex Cloud,Revoke Access,POL-8968,Abnormal Billing Policy,CIS,FALSE,TRUE,TLS,22,310.8,9,3,FALSE,Alert for Abnormal Billing detected in NSG on Azure,"prod,pci",TRUE,,,IN,Bangalore,288c290a-a95c-4e16-82f6-85da17b4d3ac,VirusTotal,8 hours,Admin,Mobile,Test,None,Behavior expected,TICK-4876,2,0.02,Env=Dev,Manual,Complete,Not Applicable,CVE-2012-7980,PCI,/downloadReport,Azure-Dev,Tier 2,P1,1006,HR,HQNC51622224669915,Arthur Zavala,Janet Lloyd,Follow key cultural late shoulder.,4/19/2025 18:57,Monitoring
ALERT-102150,GCP,Credential Leakage,Medium,Open,asia-east1,Cloud Storage,de96aacd-3b66-44f9-a39c-9075fe535e74,996ecebd-e969-46f4-b579-a2904cb46e8c,anthonyfreeman@hotmail.com,129.104.39.87,89.75.118.117,4/3/2025 5:02,WIZ Blaze,Update Policy,POL-1137,Credential Leakage Policy,GDPR,TRUE,TRUE,RSA-2048,80,56.04,9,2,FALSE,Alert for Credential Leakage detected in Cloud Storage on GCP,"prod,gdpr,external",FALSE,,,US,San Francisco,40a80554-cdd9-4103-8c9d-8f1dd5690322,VirusTotal,24 hours,Manager,IoT Device,Production,Maintenance,None,TICK-4805,41,0.61,Dept=Finance,Third-Party,Pending,Not Applicable,CVE-2015-9332,PCI,/updateRecord,GCP-Test,Tier 3,P2,684,Engineering,JSGX65129819736536,Deborah Mendoza,Shannon Clark,Yard mean ten act seven.,4/23/2025 16:22,Resolved
ALERT-102151,GCP,Privilege Escalation,Medium,Investigating,eastus2,Cloud SQL,ade0b7cd-7792-402a-b485-ff36e92a499e,c1b74975-199b-4e22-b763-96ed8b238d94,ulopez@gmail.com,145.182.92.168,132.53.173.119,3/12/2025 21:27,WIZ Knex Cloud,Auto-Remediate,POL-9748,Privilege Escalation Policy,GDPR,TRUE,FALSE,SSL,3306,515.37,9,4,FALSE,Alert for Privilege Escalation detected in Cloud SQL on GCP,"test,pci,prod",TRUE,johnsontimothy@yahoo.com,,DE,Berlin,08a5f2a5-8aa2-4376-9e7b-9e2ffba9fe8e,Internal,8 hours,Manager,Workstation,Staging,Known benign,Misclassification,TICK-6317,34,0.52,Env=Test,Automated,Complete,Unpatched,CVE-2023-9811,PII,/downloadReport,AWS-Prod,Tier 2,P1,1225,Security,IIXE56732954738410,Peggy Lopez,Jennifer Young,Chair poor on executive state image south.,4/24/2025 1:37,Mitigated
ALERT-102152,AWS,Suspicious Network Activity,Low,False Positive,us-east-1,VPC,7f0e873b-8aa9-4cb6-9484-98baa36e9993,beae0421-6958-4785-9446-1eb1ae910e1d,julia41@yahoo.com,196.96.16.179,121.222.246.219,2/22/2025 21:04,WIZ Blaze,Rotate Keys,POL-5876,Suspicious Network Activity Policy,CIS,FALSE,FALSE,TLS,3389,105.22,1,5,FALSE,Alert for Suspicious Network Activity detected in VPC on AWS,"prod,external,critical",TRUE,ericadams@gray.info,,BR,Sao Paulo,80774e95-183d-42ee-bac3-d0f475819709,AlienVault,4 hours,Developer,Server,Test,None,Behavior expected,TICK-6670,18,0.02,Env=Prod,Third-Party,In Progress,Not Applicable,CVE-2012-9475,PCI,/deleteFile,AWS-Prod,Tier 1,P4,193,IT,HUTF05980582601877,Donald Lee DDS,Alex Goodwin,Threat different garden care during also.,4/22/2025 11:24,Monitoring
ALERT-102153,Azure,Unapproved Region Usage,Low,False Positive,europe-west2,NSG,7cfd0083-4ca5-4310-9812-507d615506f2,0b064123-b07e-42ee-a935-59a880c49d67,mary23@henderson.biz,211.136.64.248,171.54.92.184,3/28/2025 18:22,WIZ Vertex FSOAR,Update Policy,POL-2751,Unapproved Region Usage Policy,PCI DSS,FALSE,FALSE,AES-256,8080,157.68,2,3,FALSE,Alert for Unapproved Region Usage detected in NSG on Azure,"dev,internal",FALSE,andresrodriguez@yahoo.com,,JP,Tokyo,f67ec24a-8cab-4ea5-a68a-36ad88059121,Internal,72 hours,Manager,Mobile,Production,Known benign,None,TICK-7174,32,0.25,Env=Test,Automated,In Progress,Not Applicable,CVE-2020-4430,PII,/downloadReport,AWS-Prod,Tier 1,P2,420,Finance,TEKP03824248327462,Phillip Ward MD,Joanna Davis,Toward top somebody power after time beautiful.,4/20/2025 10:39,Mitigated
ALERT-102154,AWS,DDoS Attack,Low,Resolved,us-west-2,EKS,8dd6f19a-c02f-4b36-926f-154e72d3cfda,dcf6c159-a620-4266-9d6e-61819ca4a334,wesleycantu@yahoo.com,63.188.30.121,115.233.251.204,2/12/2025 9:02,WIZ AutoFocus,Rotate Keys,POL-3253,DDoS Attack Policy,HIPAA,FALSE,FALSE,TLS,3389,215.04,4,1,FALSE,Alert for DDoS Attack detected in EKS on AWS,"test,pci,dev",TRUE,josephholt@yahoo.com,725,IN,Bangalore,5b2f38d5-03d9-4289-8a39-356a7f267742,AlienVault,8 hours,Admin,IoT Device,Test,Whitelisted,None,TICK-6811,2,0.84,Env=Prod,Automated,Pending,Patched,CVE-2014-6668,PHI,,GCP-Test,Tier 3,P3,159,Security,YPIN97752674613123,Jacob Combs,Sydney Jones,Accept bad about but.,4/23/2025 1:34,Resolved
ALERT-102155,GCP,Expired Certificate,High,Open,eu-west-1,Cloud Storage,c9d78dd2-9555-4a9b-a972-d0d13afb8210,144cebc0-4859-4a14-98bb-6f170733a18c,lanecrystal@wood-baker.net,213.174.8.80,157.222.82.100,3/29/2025 17:53,WIZ AutoFocus,None,POL-8217,Expired Certificate Policy,HIPAA,FALSE,FALSE,AES-256,443,54.09,6,4,FALSE,Alert for Expired Certificate detected in Cloud Storage on GCP,"external,pci",TRUE,,,US,San Francisco,d22238c3-e6a4-4cf9-8a23-4ca587628306,Talos,8 hours,Admin,Workstation,Staging,None,None,TICK-5904,13,0.73,Owner=Security,Automated,Pending,Patched,CVE-2013-5928,None,/deleteFile,Azure-Dev,Tier 3,P1,1267,HR,LRDO35521451562344,Thomas Freeman,Michele Martin,Rest crime major speech question discussion forward.,4/19/2025 5:03,Mitigated
ALERT-102156,AWS,Unusual Data Access,High,Open,europe-west2,VPC,b8f152f0-8031-4382-8402-62cdb7c098a9,01e98685-e452-4126-9866-4e9b8cbdffc5,hoffmankathleen@friedman-taylor.org,200.108.72.43,203.121.186.198,3/15/2025 14:48,WIZ AutoFocus,Revoke Access,POL-6178,Unusual Data Access Policy,SOC2,FALSE,TRUE,TLS,3306,6.2,9,4,FALSE,Alert for Unusual Data Access detected in VPC on AWS,"test,gdpr",TRUE,,,US,New York,85a3e891-3471-4c03-b27a-371a455db087,AlienVault,4 hours,Manager,IoT Device,Staging,Known benign,Misclassification,TICK-3327,31,0.46,Env=Test,Third-Party,In Progress,Not Applicable,CVE-2016-2104,PII,/login,Azure-Dev,Tier 1,P2,928,Engineering,HNNZ46833738963733,Michael Bates,Allison Jones,Item maintain great.,4/20/2025 8:55,Mitigated
ALERT-102157,GCP,Unusual Data Access,Low,Open,eu-west-1,VPC,9405d693-f958-43ef-b3e2-d7ef48d6cb5f,56516b53-947e-4fe3-8673-f80505e001e8,coxdiana@thomas-boyd.com,206.160.36.193,213.82.234.187,1/26/2025 15:43,WIZ Blaze,Update Policy,POL-5445,Unusual Data Access Policy,CIS,FALSE,TRUE,AES-256,3306,20.57,5,1,TRUE,Alert for Unusual Data Access detected in VPC on GCP,"test,pci,critical",TRUE,,,BR,Sao Paulo,b825eb1f-9318-434c-947c-e399914b103f,VirusTotal,4 hours,Admin,IoT Device,Production,Known benign,Behavior expected,TICK-4118,20,0.54,Dept=Finance,Third-Party,In Progress,Not Applicable,CVE-2024-8774,PII,/getUser,GCP-Test,Tier 1,P2,222,IT,VQZN13130207323846,Roger Fields,Cheryl Hall,Staff address start language there easy skill.,4/23/2025 23:15,Resolved
ALERT-102158,GCP,Root Account Usage,High,Investigating,ap-southeast-1,Cloud SQL,7b811dda-434f-43da-9fa7-bdd5742a8f1a,5222026d-2810-4ed9-855e-14248b0d9282,elizabeth24@baker-chase.com,216.162.174.8,216.68.225.42,2/14/2025 0:22,WIZ Vertex FSOAR,Notify Admin,POL-9788,Root Account Usage Policy,ISO 27001,TRUE,TRUE,TLS,8080,420.41,7,5,FALSE,Alert for Root Account Usage detected in Cloud SQL on GCP,external,FALSE,dlewis@nelson.com,,DE,Berlin,739ebf4b-caae-41b6-9e7c-73e1bc1478e0,IBM X-Force,8 hours,Manager,Workstation,Test,Whitelisted,None,TICK-9100,43,0.81,Env=Test,Automated,Pending,Patched,CVE-2018-4710,PHI,/login,GCP-Test,Tier 3,P1,1276,Finance,ZXWG96165860646074,Peggy Scott,Tony Martin,Career claim deep service exactly hour benefit.,4/25/2025 9:44,Resolved
ALERT-102159,AWS,IAM Misconfiguration,Medium,Open,eastus2,RDS,24117561-98e8-4305-9bfe-4d2913a381e2,ec57e670-e2cc-4917-bbeb-8872a6120956,pamela87@gmail.com,39.217.175.2,52.19.53.245,1/28/2025 20:09,WIZ Knex Cloud,Auto-Remediate,POL-4289,IAM Misconfiguration Policy,None,TRUE,FALSE,RSA-2048,22,239.42,7,2,FALSE,Alert for IAM Misconfiguration detected in RDS on AWS,critical,TRUE,,,DE,Berlin,5d399efa-e374-41cc-ab8e-a5689cb680b3,Internal,72 hours,Manager,IoT Device,Staging,Whitelisted,Behavior expected,TICK-9765,0,0.42,Env=Prod,Third-Party,Pending,Not Applicable,CVE-2012-9731,None,/login,Azure-Dev,Tier 1,P2,168,HR,WJDK46322440238414,Jeffrey Lewis,Allison Young,Program amount capital yet official according around.,4/18/2025 18:18,Monitoring
ALERT-102160,GCP,Disabled Logging,Low,Resolved,eu-west-1,GKE,66f0e42e-8c7e-4ae1-8342-6feb9717d1e2,a3bf61a9-1dbb-4162-aa14-506424e2d4e0,daniel26@price.com,180.143.59.160,172.66.127.14,3/30/2025 10:11,WIZ Blaze,Rotate Keys,POL-5675,Disabled Logging Policy,ISO 27001,TRUE,FALSE,AES-256,8080,177.86,10,1,TRUE,Alert for Disabled Logging detected in GKE on GCP,prod,TRUE,hansenmichelle@gmail.com,885,JP,Tokyo,26b352bb-05b4-4a91-9418-78f874f22492,Internal,4 hours,Admin,IoT Device,Staging,Known benign,Behavior expected,TICK-7213,6,0.21,Dept=Finance,Automated,In Progress,Not Applicable,CVE-2012-1687,PHI,,GCP-Test,Tier 1,P1,1015,Finance,UDPU85017392206975,Jo Burke,Lisa Green,Network maintain table a push century.,4/22/2025 14:08,Monitoring
ALERT-102161,Azure,Abnormal API Call,High,Investigating,europe-west2,Active Directory,5869b237-980b-4115-9869-c0f17815944d,dcb7cdcb-dd43-479e-a638-7905ee1e2c3c,rrodriguez@gmail.com,53.187.241.96,214.143.126.170,4/18/2025 15:32,WIZ AutoFocus,Auto-Remediate,POL-5073,Abnormal API Call Policy,CIS,TRUE,TRUE,SSL,21,161.63,5,4,TRUE,Alert for Abnormal API Call detected in Active Directory on Azure,"internal,critical,test",TRUE,donna39@yahoo.com,,JP,Tokyo,6b804461-7be0-41cd-bf8a-3e32c801314c,VirusTotal,8 hours,Analyst,IoT Device,Test,Whitelisted,None,TICK-3499,39,0.33,Env=Dev,Third-Party,Complete,Not Applicable,CVE-2011-2658,PCI,,Azure-Dev,Tier 3,P1,155,IT,OUYG45298315248964,Tony Stewart,Eric Rogers,ComWIZy mission turn.,4/22/2025 8:32,False Positive
ALERT-102162,AWS,Weak Encryption,High,Open,eu-west-1,CloudTrail,220cbfd2-732d-4525-ae76-687670df1619,0411475b-a0af-46b0-9784-194a8b8b739a,bmoore@young-allen.com,222.170.27.66,131.143.40.133,3/31/2025 3:20,WIZ Blaze,Notify Admin,POL-1925,Weak Encryption Policy,None,TRUE,TRUE,AES-256,5432,224.56,7,3,FALSE,Alert for Weak Encryption detected in CloudTrail on AWS,"dev,prod,critical",FALSE,,,JP,Tokyo,c797d9b2-4cb2-4b73-8944-3adf64eccdc1,Internal,24 hours,Developer,Workstation,Test,Known benign,Behavior expected,TICK-7634,41,0.25,Dept=Finance,Automated,Pending,Not Applicable,CVE-2014-3034,PCI,,AWS-Prod,Tier 2,P1,534,IT,ICBZ19231170632700,Teresa Hunt,Joshua Collins,Consumer vote most.,4/21/2025 9:58,Resolved
ALERT-102163,AWS,Shadow IT,Medium,Investigating,us-west-2,EC2,bc62d458-0b5a-4698-83e2-04e70c13a77f,5098135a-5980-44e1-bb2f-6aac94a47475,scottjames@hotmail.com,120.180.71.146,174.198.226.66,2/8/2025 13:33,WIZ Blaze,Quarantine Resource,POL-4496,Shadow IT Policy,HIPAA,TRUE,TRUE,TLS,80,385.04,1,4,FALSE,Alert for Shadow IT detected in EC2 on AWS,test,FALSE,pross@gmail.com,,IN,Bangalore,837d6379-895d-4669-99c9-cffe1eb22553,AlienVault,72 hours,Manager,Server,Staging,Known benign,Behavior expected,TICK-7832,8,0.29,Dept=Finance,Automated,Pending,Unpatched,CVE-2024-6646,PHI,/downloadReport,Azure-Dev,Tier 2,P2,1428,Engineering,WMRR82322399977493,Amber Pearson,Dorothy Espinoza,Without letter wish career performance.,4/19/2025 19:42,Resolved
ALERT-102164,Azure,Weak Encryption,High,Open,southamerica-east1,NSG,955fe8ca-d5c6-4c7c-ae3d-d8f627569597,9ccf4711-2991-485d-83d0-e8eb47c772ac,schmittjennifer@hotmail.com,85.119.139.3,214.240.98.43,3/13/2025 0:08,WIZ AutoFocus,Rotate Keys,POL-6544,Weak Encryption Policy,PCI DSS,FALSE,FALSE,AES-256,3306,495.14,4,3,FALSE,Alert for Weak Encryption detected in NSG on Azure,"gdpr,prod",TRUE,,,BR,Sao Paulo,d1d26d3f-7ece-4f7a-b3bb-9ebc494c05c4,AlienVault,24 hours,Admin,Server,Production,None,Misclassification,TICK-9249,25,0.03,Dept=Finance,Third-Party,Complete,Not Applicable,CVE-2019-7242,PHI,/updateRecord,GCP-Test,Tier 3,P2,1270,Engineering,HZOL86622989213838,Kelly Parks,Pamela Brown,Pm executive design budget already.,4/20/2025 14:25,False Positive
ALERT-102165,Azure,S3 Bucket Exposure,Low,Open,southamerica-east1,Active Directory,757aa561-c902-4d8f-b6c3-5ac0362a1d2a,41c12816-ead6-4661-b610-2d1fc737b7c9,jamie50@gmail.com,173.111.198.54,218.201.219.191,4/7/2025 0:58,WIZ Vertex FSOAR,Update Policy,POL-6625,S3 Bucket Exposure Policy,SOC2,FALSE,FALSE,RSA-2048,22,153.77,1,3,TRUE,Alert for S3 Bucket Exposure detected in Active Directory on Azure,"critical,test,dev",TRUE,,,BR,Sao Paulo,367316bc-106a-41e6-acec-4d2609f0906c,IBM X-Force,4 hours,Developer,IoT Device,Production,Known benign,Behavior expected,TICK-5292,35,0.03,Env=Dev,Third-Party,In Progress,Patched,CVE-2017-6870,PHI,/updateRecord,Azure-Dev,Tier 1,P1,926,Engineering,SVNG72376729790980,Timothy Johnson,Marc Thomas,Sure mention describe Republican.,4/19/2025 9:51,Resolved
ALERT-102166,AWS,IAM Misconfiguration,High,Open,asia-east1,Lambda,049098ae-ebfe-4552-99aa-e36521efc270,b1b60406-bd7c-4ff2-a706-1e51c5806dc4,jameshughes@little-rice.com,142.107.11.108,29.200.131.90,2/27/2025 17:57,WIZ Knex Cloud,Notify Admin,POL-3193,IAM Misconfiguration Policy,None,FALSE,FALSE,TLS,8080,102.71,4,2,TRUE,Alert for IAM Misconfiguration detected in Lambda on AWS,"gdpr,test,critical",FALSE,,,DE,Berlin,c8ffa054-4e97-407b-8f49-49a3381d0376,AlienVault,24 hours,Manager,Workstation,Staging,Whitelisted,Behavior expected,TICK-9339,11,0.09,Env=Prod,Automated,Complete,Patched,CVE-2015-6248,PHI,/deleteFile,Azure-Dev,Tier 3,P4,1032,Finance,BPAK16684224919208,Stephanie Miller,Natasha Morrison,Face computer act once.,4/21/2025 15:03,False Positive
ALERT-102167,GCP,Root Account Usage,Critical,Resolved,asia-east1,VPC,6d0f80ff-a6cd-4eb5-933f-978b13b8d67e,55475317-3e62-4f91-a924-5ac7d03c3eca,diazelizabeth@yahoo.com,109.152.27.178,129.115.250.23,3/5/2025 12:40,WIZ Knex Cloud,Auto-Remediate,POL-8740,Root Account Usage Policy,None,TRUE,FALSE,SSL,8080,214.39,10,4,TRUE,Alert for Root Account Usage detected in VPC on GCP,"pci,critical,test",TRUE,amberlloyd@gmail.com,1157,BR,Sao Paulo,5916ea87-4451-4d23-81cd-cd32da0745a0,VirusTotal,72 hours,Manager,Mobile,Production,Whitelisted,None,TICK-2302,14,0.5,Owner=Security,Automated,Pending,Not Applicable,CVE-2011-2062,PCI,/updateRecord,GCP-Test,Tier 3,P2,1017,IT,ZLAY79055210798939,Laura Garcia,William Clark,Force process total others general upon create.,4/19/2025 23:47,Resolved
ALERT-102168,AWS,Root Account Usage,Medium,Resolved,us-west-2,S3,a3fdb82d-b9e0-46f8-95d7-c9b225bdc20a,e6329fe4-b3ad-4f78-813a-9332f51d0db3,greenmichael@moore.com,164.130.17.58,220.106.69.148,4/8/2025 4:45,WIZ Knex Cloud,Update Policy,POL-5777,Root Account Usage Policy,HIPAA,TRUE,TRUE,RSA-2048,0,41.5,4,1,FALSE,Alert for Root Account Usage detected in S3 on AWS,"gdpr,dev,prod",TRUE,michelle16@hotmail.com,1034,US,San Francisco,ef1448c3-385c-4a56-b896-4ead76568034,AlienVault,72 hours,Admin,Server,Staging,Known benign,Misclassification,TICK-3944,49,0.53,Dept=Finance,Third-Party,In Progress,Patched,CVE-2023-4344,PCI,/login,Azure-Dev,Tier 1,P1,241,IT,YIVJ75707757428760,Gina Navarro,Jason Guerra,But loss choose consumer this couple.,4/23/2025 1:26,Monitoring
ALERT-102169,AWS,Root Account Usage,Medium,Open,southamerica-east1,EKS,f9f22df9-6ff3-4272-97ae-290ae2d0346d,d076e72e-cad9-4de7-b004-d32281f4a866,brian25@gmail.com,138.228.203.183,167.30.59.225,3/7/2025 13:52,WIZ Knex Cloud,Revoke Access,POL-5656,Root Account Usage Policy,NIST,TRUE,FALSE,TLS,25,216.59,10,5,TRUE,Alert for Root Account Usage detected in EKS on AWS,"gdpr,dev",FALSE,,,IN,Bangalore,bbb709b3-bc7e-4be3-98c4-c10ccc0aea37,IBM X-Force,4 hours,Analyst,Workstation,Staging,Maintenance,Test system,TICK-6787,27,0.99,Dept=Finance,Manual,Pending,Patched,CVE-2012-2761,PCI,/deleteFile,Azure-Dev,Tier 3,P1,1313,IT,LGZH56081006996244,Hunter Miller,Cathy Henderson,All ok comWIZy.,4/21/2025 23:22,Monitoring
ALERT-102170,GCP,Abnormal API Call,High,Open,us-west-2,VPC,c0de5d76-e4ef-4759-bb38-2f5222eeede1,0c395551-5bc0-419e-8d9c-813e11be8c97,timothypatterson@chang.com,204.14.180.224,194.159.155.62,3/31/2025 13:30,WIZ Vertex FSOAR,Notify Admin,POL-5699,Abnormal API Call Policy,GDPR,FALSE,FALSE,AES-256,25,346.83,1,5,TRUE,Alert for Abnormal API Call detected in VPC on GCP,"pci,prod",TRUE,,,US,New York,c91c7a48-f2fd-4571-96dc-8be8319c780b,Talos,24 hours,Intern,Server,Staging,Whitelisted,None,TICK-6100,3,0.86,Env=Test,Third-Party,Complete,Patched,CVE-2016-6848,None,/login,Azure-Dev,Tier 2,P1,1209,IT,IJYC93352699710469,Kimberly Raymond,Johnny Johnson,Idea space director.,4/22/2025 21:45,False Positive
